item_id,current_price,current_week_sales,dept_id,cat_id,state_id,recent_sales_mean,recent_sales_slope,recent_price_mean,store_id,wm_yr_wk,action,delta_pct,reason,confidence,suggested_price,score
FOODS_1_110,1.96,0,FOODS_1,FOODS,WI,0.0,0.0,1.9599999999999997,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,1.96,0.0
FOODS_1_109,2.24,2,FOODS_1,FOODS,WI,6.0,-1.2,2.24,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.24,0.0
FOODS_1_108,2.5,4,FOODS_1,FOODS,WI,7.25,-0.5,2.5,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.5,0.0
FOODS_1_139,0.98,8,FOODS_1,FOODS,WI,13.5,-2.4,0.9799999999999999,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,0.98,0.0
FOODS_1_138,2.68,1,FOODS_1,FOODS,WI,3.25,0.5,2.68,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.68,0.0
FOODS_1_137,2.0,7,FOODS_1,FOODS,WI,11.5,-0.6,2.0,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.0,0.0
FOODS_1_136,4.86,0,FOODS_1,FOODS,WI,3.0,-1.2,4.86,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,4.86,0.0
FOODS_1_135,2.68,2,FOODS_1,FOODS,WI,5.25,-0.7,2.68,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.68,0.0
FOODS_1_134,1.98,2,FOODS_1,FOODS,WI,3.75,0.5,1.98,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,1.98,0.0
FOODS_1_133,3.48,3,FOODS_1,FOODS,WI,6.25,-1.1,3.48,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,3.48,0.0
FOODS_1_132,1.96,3,FOODS_1,FOODS,WI,4.75,-1.3,1.9599999999999997,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,1.96,0.0
FOODS_1_131,2.98,0,FOODS_1,FOODS,WI,2.0,0.0,2.98,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.98,0.0
FOODS_1_130,1.78,8,FOODS_1,FOODS,WI,13.0,-0.8,1.78,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,1.78,0.0
FOODS_1_129,7.23,5,FOODS_1,FOODS,WI,7.0,-1.0,7.2299999999999995,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,7.23,0.0
FOODS_1_128,4.27,0,FOODS_1,FOODS,WI,3.0,-1.6,4.27,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,4.27,0.0
FOODS_1_127,2.12,0,FOODS_1,FOODS,WI,5.75,-1.5,2.12,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.12,0.0
FOODS_1_126,2.24,0,FOODS_1,FOODS,WI,0.0,0.0,2.24,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.24,0.0
FOODS_1_125,5.28,3,FOODS_1,FOODS,WI,3.5,-0.2,5.28,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,5.28,0.0
FOODS_1_124,2.24,3,FOODS_1,FOODS,WI,10.5,-3.8,2.24,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.24,0.0
FOODS_1_155,0.98,5,FOODS_1,FOODS,WI,7.75,-1.7,0.9799999999999999,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,0.98,0.0
FOODS_1_154,1.5,7,FOODS_1,FOODS,WI,5.25,1.9,1.5,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,1.5,0.0
FOODS_1_153,1.98,2,FOODS_1,FOODS,WI,5.75,-0.9,1.98,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,1.98,0.0
FOODS_1_152,7.68,3,FOODS_1,FOODS,WI,6.5,-1.4,7.68,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,7.68,0.0
FOODS_1_151,11.84,0,FOODS_1,FOODS,WI,2.25,-0.7,11.84,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,11.84,0.0
FOODS_1_150,5.28,1,FOODS_1,FOODS,WI,1.5,-0.6,5.28,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,5.28,0.0
FOODS_1_149,0.98,6,FOODS_1,FOODS,WI,7.5,-0.8,0.9799999999999999,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,0.98,0.0
FOODS_1_148,6.47,2,FOODS_1,FOODS,WI,1.5,0.0,6.47,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,6.47,0.0
FOODS_1_147,6.47,0,FOODS_1,FOODS,WI,0.75,-0.3,6.47,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,6.47,0.0
FOODS_1_146,2.24,2,FOODS_1,FOODS,WI,5.0,-0.6,2.24,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.24,0.0
FOODS_1_145,0.98,7,FOODS_1,FOODS,WI,12.0,-2.4,0.9799999999999999,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,0.98,0.0
FOODS_1_144,6.98,1,FOODS_1,FOODS,WI,10.5,-3.0,6.9799999999999995,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,6.98,0.0
FOODS_1_143,2.0,0,FOODS_1,FOODS,WI,3.5,-1.6,2.0,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.0,0.0
FOODS_1_142,1.5,3,FOODS_1,FOODS,WI,3.25,-0.5,1.5,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,1.5,0.0
FOODS_1_141,3.54,0,FOODS_1,FOODS,WI,3.25,-1.9,3.54,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,3.54,0.0
FOODS_1_140,6.98,0,FOODS_1,FOODS,WI,2.0,-0.6,6.9799999999999995,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,6.98,0.0
FOODS_1_172,1.98,9,FOODS_1,FOODS,WI,8.5,1.0,1.98,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,1.98,0.0
FOODS_1_171,6.32,1,FOODS_1,FOODS,WI,5.0,-1.4,6.32,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,6.32,0.0
FOODS_1_170,7.27,7,FOODS_1,FOODS,WI,12.75,-0.5,7.2700000000000005,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,7.27,0.0
FOODS_1_169,3.48,1,FOODS_1,FOODS,WI,5.25,-0.5,3.48,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,3.48,0.0
FOODS_1_168,2.24,4,FOODS_1,FOODS,WI,3.75,-0.1,2.24,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.24,0.0
FOODS_1_167,4.86,1,FOODS_1,FOODS,WI,2.5,-1.0,4.86,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,4.86,0.0
FOODS_1_166,2.24,4,FOODS_1,FOODS,WI,16.25,-4.3,2.24,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.24,0.0
FOODS_1_164,6.77,1,FOODS_1,FOODS,WI,3.5,0.0,6.7700000000000005,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,6.77,0.0
FOODS_1_163,0.98,4,FOODS_1,FOODS,WI,8.75,-0.9,0.9799999999999999,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,0.98,0.0
FOODS_1_162,1.96,6,FOODS_1,FOODS,WI,15.25,-3.7,1.9599999999999997,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,1.96,0.0
FOODS_1_161,0.98,14,FOODS_1,FOODS,WI,38.0,-16.0,0.9799999999999999,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,0.98,0.0
FOODS_1_160,2.24,0,FOODS_1,FOODS,WI,3.0,-1.2,2.24,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.24,0.0
FOODS_1_159,6.47,6,FOODS_1,FOODS,WI,6.75,1.3,6.47,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,6.47,0.0
FOODS_1_158,4.68,0,FOODS_1,FOODS,WI,2.0,-0.4,4.68,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,4.68,0.0
FOODS_1_157,6.47,0,FOODS_1,FOODS,WI,2.0,-0.4,6.47,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,6.47,0.0
FOODS_1_156,2.24,1,FOODS_1,FOODS,WI,2.5,-1.0,2.24,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.24,0.0
FOODS_1_188,2.98,4,FOODS_1,FOODS,WI,4.5,-0.8,2.98,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.98,0.0
FOODS_1_187,9.94,1,FOODS_1,FOODS,WI,4.75,0.5,9.94,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,9.94,0.0
FOODS_1_186,5.98,1,FOODS_1,FOODS,WI,3.75,-1.1,5.9799999999999995,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,5.98,0.0
FOODS_1_185,1.98,8,FOODS_1,FOODS,WI,10.75,-2.1,1.98,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,1.98,0.0
FOODS_1_184,1.0,2,FOODS_1,FOODS,WI,10.25,-2.5,1.0,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,1.0,0.0
FOODS_1_183,2.98,1,FOODS_1,FOODS,WI,4.0,-1.8,2.98,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.98,0.0
FOODS_1_182,2.28,4,FOODS_1,FOODS,WI,5.75,-0.3,2.28,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.28,0.0
FOODS_1_181,1.38,4,FOODS_1,FOODS,WI,9.75,-1.5,1.3800000000000001,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,1.38,0.0
FOODS_1_180,9.97,0,FOODS_1,FOODS,WI,1.75,-0.9,9.717500000000001,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,9.97,0.0
FOODS_1_179,3.58,1,FOODS_1,FOODS,WI,2.0,-1.4,3.5800000000000005,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,3.58,0.0
FOODS_1_178,9.98,0,FOODS_1,FOODS,WI,3.75,-1.5,9.98,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,9.98,0.0
FOODS_1_177,8.98,1,FOODS_1,FOODS,WI,3.75,-1.1,8.98,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,8.98,0.0
FOODS_1_176,3.48,5,FOODS_1,FOODS,WI,6.25,-0.7,3.48,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,3.48,0.0
FOODS_1_175,2.98,1,FOODS_1,FOODS,WI,2.75,-0.7,2.98,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.98,0.0
FOODS_1_174,5.28,3,FOODS_1,FOODS,WI,3.25,-0.1,5.28,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,5.28,0.0
FOODS_1_173,2.0,4,FOODS_1,FOODS,WI,15.0,-2.8,2.0,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.0,0.0
FOODS_1_204,0.98,20,FOODS_1,FOODS,WI,72.75,-27.5,0.9799999999999999,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,0.98,0.0
FOODS_1_203,2.24,9,FOODS_1,FOODS,WI,4.5,1.6,2.24,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.24,0.0
FOODS_1_202,0.98,6,FOODS_1,FOODS,WI,11.75,-0.3,0.9799999999999999,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,0.98,0.0
FOODS_1_201,2.24,4,FOODS_1,FOODS,WI,11.75,-4.7,2.24,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.24,0.0
FOODS_1_200,0.98,2,FOODS_1,FOODS,WI,11.75,-2.3,0.9799999999999999,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,0.98,0.0
FOODS_1_199,7.27,2,FOODS_1,FOODS,WI,6.25,-1.9,7.2700000000000005,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,7.27,0.0
FOODS_1_198,2.68,0,FOODS_1,FOODS,WI,3.0,-0.8,2.68,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.68,0.0
FOODS_1_197,5.28,0,FOODS_1,FOODS,WI,1.75,-0.5,5.28,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,5.28,0.0
FOODS_1_196,2.0,1,FOODS_1,FOODS,WI,4.5,-2.0,2.0,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.0,0.0
FOODS_1_195,2.24,0,FOODS_1,FOODS,WI,9.5,-2.6,2.24,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.24,0.0
FOODS_1_194,4.86,5,FOODS_1,FOODS,WI,11.25,-4.3,4.86,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,4.86,0.0
FOODS_1_193,6.32,0,FOODS_1,FOODS,WI,0.75,-0.3,6.32,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,6.32,0.0
FOODS_1_192,2.24,0,FOODS_1,FOODS,WI,0.0,0.0,2.24,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.24,0.0
FOODS_1_191,6.77,1,FOODS_1,FOODS,WI,4.25,-0.9,6.7700000000000005,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,6.77,0.0
FOODS_1_190,0.98,8,FOODS_1,FOODS,WI,13.0,-2.0,0.9799999999999999,WI_1,11613,hold,0.0,pretrend_fail_hold,0.4,0.98,0.0
HOUSEHOLD_2_516,5.94,0,HOUSEHOLD_2,HOUSEHOLD,WI,0.25,0.1,5.94,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,5.94,0.0
FOODS_1_001,2.24,0,FOODS_1,FOODS,WI,2.75,-1.5,2.24,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.24,0.0
FOODS_1_002,9.48,0,FOODS_1,FOODS,WI,2.25,-0.9,9.48,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,9.48,0.0
FOODS_1_003,3.23,0,FOODS_1,FOODS,WI,0.25,-0.3,3.23,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.23,0.0
FOODS_1_004,1.96,0,FOODS_1,FOODS,WI,0.0,0.0,1.9599999999999997,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.96,0.0
FOODS_1_005,3.54,4,FOODS_1,FOODS,WI,11.75,-1.9,3.54,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.54,0.0
FOODS_1_006,2.48,3,FOODS_1,FOODS,WI,8.5,-1.4,2.48,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.48,0.0
FOODS_1_008,3.54,1,FOODS_1,FOODS,WI,1.0,0.0,3.54,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.54,0.0
FOODS_1_009,2.24,0,FOODS_1,FOODS,WI,0.0,0.0,2.24,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.24,0.0
HOUSEHOLD_2_500,5.84,1,HOUSEHOLD_2,HOUSEHOLD,WI,0.5,0.2,5.839999999999999,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,5.84,0.0
HOUSEHOLD_2_499,1.97,1,HOUSEHOLD_2,HOUSEHOLD,WI,4.5,-1.2,1.97,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.97,0.0
HOUSEHOLD_2_498,2.96,1,HOUSEHOLD_2,HOUSEHOLD,WI,1.5,0.4,2.965,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.96,0.0
HOUSEHOLD_2_497,6.48,3,HOUSEHOLD_2,HOUSEHOLD,WI,2.75,-0.5,6.4799999999999995,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,6.48,0.0
HOUSEHOLD_2_496,1.48,0,HOUSEHOLD_2,HOUSEHOLD,WI,1.0,-0.2,1.48,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.48,0.0
HOUSEHOLD_2_495,5.84,1,HOUSEHOLD_2,HOUSEHOLD,WI,5.25,-1.1,5.839999999999999,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,5.84,0.0
HOUSEHOLD_2_494,5.94,0,HOUSEHOLD_2,HOUSEHOLD,WI,0.0,0.0,5.94,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,5.94,0.0
HOUSEHOLD_2_493,1.94,1,HOUSEHOLD_2,HOUSEHOLD,WI,0.75,-0.3,1.94,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.94,0.0
HOUSEHOLD_2_492,5.92,2,HOUSEHOLD_2,HOUSEHOLD,WI,2.0,0.2,5.92,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,5.92,0.0
HOUSEHOLD_2_491,6.96,0,HOUSEHOLD_2,HOUSEHOLD,WI,1.25,-0.9,6.96,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,6.96,0.0
HOUSEHOLD_2_490,3.48,4,HOUSEHOLD_2,HOUSEHOLD,WI,5.75,-0.9,3.48,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.48,0.0
HOUSEHOLD_2_489,14.47,1,HOUSEHOLD_2,HOUSEHOLD,WI,0.5,0.4,14.47,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,14.47,0.0
HOUSEHOLD_2_488,4.97,1,HOUSEHOLD_2,HOUSEHOLD,WI,1.0,-0.4,4.97,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,4.97,0.0
HOUSEHOLD_2_487,9.98,0,HOUSEHOLD_2,HOUSEHOLD,WI,0.25,0.1,9.98,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,9.98,0.0
HOUSEHOLD_2_486,5.97,0,HOUSEHOLD_2,HOUSEHOLD,WI,2.5,-1.0,5.97,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,5.97,0.0
HOUSEHOLD_2_485,6.97,0,HOUSEHOLD_2,HOUSEHOLD,WI,3.75,-1.9,6.97,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,6.97,0.0
FOODS_1_042,0.94,0,FOODS_1,FOODS,WI,29.25,-13.5,0.9400000000000001,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,0.94,0.0
FOODS_1_041,2.24,0,FOODS_1,FOODS,WI,4.0,-0.4,2.24,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.24,0.0
FOODS_1_040,1.78,7,FOODS_1,FOODS,WI,13.0,-4.0,1.78,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.78,0.0
FOODS_1_039,2.48,2,FOODS_1,FOODS,WI,1.25,0.1,2.48,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.48,0.0
FOODS_1_038,9.94,0,FOODS_1,FOODS,WI,2.75,-0.7,9.94,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,9.94,0.0
FOODS_1_037,3.48,2,FOODS_1,FOODS,WI,4.75,-0.3,3.48,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.48,0.0
FOODS_1_036,1.78,7,FOODS_1,FOODS,WI,15.75,-3.1,1.78,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.78,0.0
FOODS_1_035,2.68,2,FOODS_1,FOODS,WI,1.0,0.8,2.68,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.68,0.0
FOODS_1_034,6.72,0,FOODS_1,FOODS,WI,2.5,-1.8,6.72,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,6.72,0.0
FOODS_1_033,7.27,1,FOODS_1,FOODS,WI,0.5,0.4,7.2700000000000005,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,7.27,0.0
FOODS_1_032,0.98,37,FOODS_1,FOODS,WI,79.25,-13.3,0.9799999999999999,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,0.98,0.0
FOODS_1_031,3.54,2,FOODS_1,FOODS,WI,3.75,-1.3,3.54,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.54,0.0
FOODS_1_030,3.48,4,FOODS_1,FOODS,WI,6.25,-1.1,3.48,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.48,0.0
FOODS_1_029,4.27,0,FOODS_1,FOODS,WI,1.5,0.4,4.27,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,4.27,0.0
FOODS_1_028,2.48,1,FOODS_1,FOODS,WI,20.25,-13.1,2.48,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.48,0.0
FOODS_1_027,1.96,4,FOODS_1,FOODS,WI,32.75,-10.1,1.9599999999999997,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.96,0.0
FOODS_1_058,1.96,0,FOODS_1,FOODS,WI,0.0,0.0,1.9599999999999997,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.96,0.0
FOODS_1_057,2.24,0,FOODS_1,FOODS,WI,0.0,0.0,2.24,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.24,0.0
FOODS_1_056,2.24,0,FOODS_1,FOODS,WI,0.0,0.0,2.24,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.24,0.0
FOODS_1_055,3.78,2,FOODS_1,FOODS,WI,8.25,-2.1,3.78,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.78,0.0
FOODS_1_054,1.98,2,FOODS_1,FOODS,WI,6.25,-3.7,1.98,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.98,0.0
FOODS_1_053,6.72,1,FOODS_1,FOODS,WI,1.75,-0.9,6.72,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,6.72,0.0
FOODS_1_052,0.98,2,FOODS_1,FOODS,WI,10.25,-3.5,0.9799999999999999,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,0.98,0.0
FOODS_1_051,3.87,4,FOODS_1,FOODS,WI,8.75,-1.7,3.87,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.87,0.0
FOODS_1_050,5.98,1,FOODS_1,FOODS,WI,1.5,-0.8,5.9799999999999995,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,5.98,0.0
FOODS_1_049,2.24,0,FOODS_1,FOODS,WI,3.0,0.2,2.24,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.24,0.0
FOODS_1_048,5.98,0,FOODS_1,FOODS,WI,1.5,-0.4,5.9799999999999995,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,5.98,0.0
FOODS_1_047,3.54,0,FOODS_1,FOODS,WI,0.75,0.1,3.54,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.54,0.0
FOODS_1_046,0.98,10,FOODS_1,FOODS,WI,25.5,-7.2,0.9799999999999999,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,0.98,0.0
FOODS_1_045,1.78,2,FOODS_1,FOODS,WI,8.5,-3.0,1.78,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.78,0.0
FOODS_1_044,2.48,1,FOODS_1,FOODS,WI,12.75,-8.7,2.48,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.48,0.0
FOODS_1_043,1.96,0,FOODS_1,FOODS,WI,0.0,0.0,1.9599999999999997,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.96,0.0
FOODS_1_074,2.24,2,FOODS_1,FOODS,WI,4.0,-1.6,2.24,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.24,0.0
FOODS_1_073,2.12,5,FOODS_1,FOODS,WI,4.25,0.7,2.12,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.12,0.0
FOODS_1_072,5.28,1,FOODS_1,FOODS,WI,2.5,-1.4,5.28,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,5.28,0.0
FOODS_1_071,2.0,0,FOODS_1,FOODS,WI,17.0,-9.0,2.0,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.0,0.0
FOODS_1_070,0.98,3,FOODS_1,FOODS,WI,9.25,-1.7,0.9799999999999999,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,0.98,0.0
FOODS_1_069,2.68,0,FOODS_1,FOODS,WI,1.75,-0.7,2.68,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.68,0.0
FOODS_1_068,3.58,0,FOODS_1,FOODS,WI,1.0,-0.2,3.5800000000000005,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.58,0.0
FOODS_1_067,2.0,4,FOODS_1,FOODS,WI,9.0,-4.0,2.0,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.0,0.0
FOODS_1_066,1.36,4,FOODS_1,FOODS,WI,8.75,-0.3,1.36,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.36,0.0
FOODS_1_065,3.54,1,FOODS_1,FOODS,WI,1.25,-0.5,3.54,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.54,0.0
FOODS_1_064,2.68,0,FOODS_1,FOODS,WI,1.0,-0.6,2.68,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.68,0.0
FOODS_1_063,2.48,2,FOODS_1,FOODS,WI,8.25,-3.5,2.48,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.48,0.0
FOODS_1_062,4.27,3,FOODS_1,FOODS,WI,0.75,0.9,4.27,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,4.27,0.0
FOODS_1_061,2.24,0,FOODS_1,FOODS,WI,14.5,-7.4,2.24,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.24,0.0
FOODS_1_060,1.68,2,FOODS_1,FOODS,WI,4.5,-1.8,1.68,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.68,0.0
FOODS_1_059,6.32,0,FOODS_1,FOODS,WI,1.0,-0.2,6.32,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,6.32,0.0
FOODS_1_090,3.54,3,FOODS_1,FOODS,WI,3.25,-0.5,3.54,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.54,0.0
FOODS_1_089,3.48,0,FOODS_1,FOODS,WI,2.25,-0.7,3.48,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.48,0.0
FOODS_1_088,5.28,0,FOODS_1,FOODS,WI,2.75,0.1,5.28,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,5.28,0.0
FOODS_1_087,7.27,0,FOODS_1,FOODS,WI,3.25,-0.9,7.2700000000000005,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,7.27,0.0
FOODS_1_086,1.83,8,FOODS_1,FOODS,WI,21.5,-8.2,1.83,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.83,0.0
FOODS_1_085,0.98,27,FOODS_1,FOODS,WI,80.25,-17.3,0.9799999999999999,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,0.98,0.0
FOODS_1_084,6.03,0,FOODS_1,FOODS,WI,0.0,0.0,6.03,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,6.03,0.0
FOODS_1_083,2.0,3,FOODS_1,FOODS,WI,13.5,-3.2,2.0,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.0,0.0
FOODS_1_082,0.98,42,FOODS_1,FOODS,WI,91.5,-20.0,0.9799999999999999,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,0.98,0.0
FOODS_1_081,7.27,0,FOODS_1,FOODS,WI,0.0,0.0,7.2700000000000005,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,7.27,0.0
FOODS_1_080,7.58,1,FOODS_1,FOODS,WI,3.5,-1.6,7.58,WI_2,11613,hold,0.0,pretrend_fail_hold,0.4,7.58,0.0
